Ticker
AA
AAOI
ABSI
ACHR
ACHV
ACLS
ACMR
ACVA
ADCT
ADEA
ADNT
ADPT
AEHR
AEVA
AFRM
AGIX
AGNT
AI
AIAI
AIP
AIRS
ALAB
ALGM
ALGN
ALGT
ALMR
AMAT
AMBA
AMD
AMKR
AMPX
AMRC
AMSC
ANET
AOSL
APAM
APG
APLD
APP
APPS
ARES
ARHS
ARLO
ARM
ARQT
ARRY
ARVN
ARXS
AS
ASM
ASML
ASPI
ASPN
ASST
ASTL
ASTS
ATAI
ATOM
AUR
AVAH
AVEX
AVGO
AVNS
AVR
AXTI
BAND
BB
BBAI
BBBY
BBNX
BE
BEAM
BEN
BETR
BFLY
BHVN
BILL
BKKT
BKSY
BLD
BLDP
BLZE
BMBL
BMNR
BN
BOOT
BROS
BRUN
BTDR
BTSG
BWGC
BWXT
BX
BZH
CABA
CAR
CARS
CAT
CATX
CAVA
CBRS
CCCC
CCJ
CCL
CDNA
CDZI
CECO
CENX
CERS
CEVA
CFLT
CG
CGNT
CGNX
CHPT
CIFR
CIM
CLF
CLOV
CLS
CLSK
CMC
CMPS
COHR
COHU
COIN
COMP
CORZ
CRDO
CRML
CRNC
CROX
CRSP
CRSR
CRWD
CRWV
CSIQ
CSTM
CTMX
CVNA
CWH
CX
CYRX
CZR
DAN
DASH
DAVE
DCH
DDD
DDOG
DFH
DFTX
DGXX
DHC
DIOD
DJT
DKNG
DNA
DOCN
DSGN
DUOL
DXYZ
EBS
ECG
EDIT
ELAN
ELF
ENPH
ENVX
EOSE
ETOR
ETSY
EVC
EVLV
EXTR
EYPT
F
FCEL
FDMT
FIP
FLEX
FLNC
FND
FRPT
FRVO
FSLR
FTDR
FTRE
FUBO
FULC
GAP
GCT
GENI
GFS
GH
GLUE
GLXY
GME
GNRC
GRAL
GSAT
GSIT
GTLS
GXO
HGV
HIMS
HIMX
HIVE
HNGE
HNST
HOOD
HPP
HRI
HTZ
HUT
HYLN
HYMC
ICHR
IDXX
IHRT
IMNM
IMSR
INDI
INGM
INMD
INOD
INTC
IONQ
IREN
IVR
IVZ
JANX
JBLU
JEF
JHX
JMIA
JOBY
KD
KEEL
KKR
KLAC
KLC
KLIC
KLRA
KN
KOD
KODK
KOPN
KSS
KULR
KYMR
KYTX
LAC
LAR
LASR
LC
LCID
LEU
LIF
LIFE
LIND
LMND
LPX
LRCX
LSCC
LSPD
LTBR
LTH
LTM
LTRX
LUMN
LUNR
LWLG
LYFT
M
MAC
MAIR
MARA
MAZE
MBC
MC
MCHP
MDB
MEI
MFA
MGNI
MKSI
MOD
MP
MPWR
MRAM
MRVL
MSTR
MTSI
MTZ
MU
MXL
MYGN
NAGE
NBIS
NCLH
NEO
NEOG
NET
NEXT
NMAX
NMRK
NNE
NRIX
NTLA
NTRA
NU
NUE
NUVB
NVAX
NVDA
NVRI
NVTS
NXPI
NXT
ODD
OGN
OKLO
OLED
OLMA
OMER
ON
ONDS
ONON
ONTO
OPEN
OPFI
ORC
ORCL
OSCR
OSPN
OUST
PACB
PACK
PATH
PBI
PCT
PDFS
PDYN
PENG
PGY
PI
PINS
PL
PLAY
PLTR
PLUG
PONY
POWI
PRCH
PRG
PRM
PRME
PSIX
PSNL
PTGX
PTLO
PTON
PUBM
PVH
PWP
QBTS
QCOM
QS
QUBT
QXO
RBLX
RCL
RDDT
RDW
REAL
REKR
REZI
RGTI
RH
RIOT
RIVN
RKLB
RKT
RLAY
RMAX
RMBS
ROK
ROKU
RPAY
RSI
RUN
RVLV
RXO
RXRX
RXT
RYAM
RYTM
SAIL
SANA
SANM
SBET
SCZM
SDGR
SDRL
SE
SERV
SEZL
SFIX
SG
SGMT
SGRY
SHAK
SHC
SHLS
SHOP
SIMO
SITM
SKYT
SLDB
SLDP
SLG
SLI
SLS
SMCI
SMG
SMR
SMTC
SNAP
SNDK
SNOW
SOFI
SONO
SOUN
SPCE
SPHR
SPIR
SPOT
SRAD
SRTA
SSYS
STLD
STM
STNE
STRL
STX
SUPV
SWIM
SWKS
SYM
SYNA
SYRE
TASK
TBLA
TDOC
TDUP
TE
TEM
TER
TEX
TGTX
TILE
TLN
TMC
TMDX
TNDM
TOST
TPC
TREX
TROW
TRU
TSLA
TSSI
TTGT
TTMI
TWST
TXG
U
UA
UAA
UCTT
UIS
ULCC
UMAC
UPBD
UPST
URGN
URI
USAR
UWMC
VCYT
VELO
VFC
VICR
VIDA
VIK
VIR
VISN
VLRS
VNO
VOR
VRT
VSAT
VSCO
VSH
VUZI
W
WBD
WCC
WDC
WEAV
WGS
WING
WNC
WOLF
WOOF
WRAP
WRBY
WRD
WSM
WULF
WWW
XNDU
XPO
XRX
XYZ
YETI
Z
ZBRA
ZG
ZS
